# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.216667,-0.755390,0.000000,-0.000000,2.062034,-2.154786,0.859777,-0.156370,0.011010,-0.152033,-0.000000,-0.000000,-2.368579,3.546031,-1.876222,0.427412,-0.035873,0.402872,0.000000,-0.000000,-0.038393,0.045891,-0.016550,0.002280,-0.000088,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,-0.715624,-0.349822,0.793359,0.465249,-0.438586,0.051856,0.013448,-0.002258,0.166701,-0.796148,-0.219423,-0.783797,1.709589,-0.935605,0.209368,-0.017208,0.550656,0.086830,-0.005293,0.027259,-0.026270,0.010856,-0.002070,0.000149,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,-0.394080,-1.159354,0.578293,0.677328,0.148382,-0.397951,0.125973,-0.011914,0.686201,-0.593632,-1.268159,-0.707274,1.799931,-0.837910,0.155372,-0.010487,0.848060,0.094401,-0.003564,-0.005563,0.011545,-0.006802,0.001676,-0.000150,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,0.336106,-1.777615,0.012357,0.620632,0.365416,-0.399753,0.103333,-0.008621,1.002997,0.106307,-1.561390,-0.118770,0.691854,-0.230134,0.022541,-0.000121,1.145067,0.093924,0.001573,-0.007658,0.007862,-0.003498,0.000719,-0.000056,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,0.606567,-1.107867,-0.765060,0.440935,0.439807,-0.301537,0.061860,-0.004242,0.592341,0.929586,-1.026769,-0.477292,0.462277,-0.076880,-0.003403,0.001061,1.442974,0.092579,0.001617,0.000481,-0.003963,0.003123,-0.000918,0.000093,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,0.456053,-0.277204,-0.902333,0.182402,0.200403,-0.016507,-0.026292,0.004759,0.100273,1.095583,-0.311635,-0.772759,0.379111,0.030373,-0.040911,0.005507,1.740625,0.089274,0.000536,0.011266,-0.000056,-0.009609,0.004045,-0.000471,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
2.420000,-0.149927,-0.000000,0.000000,-0.002048,0.000104,0.001634,-0.000836,0.000119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.900628,0.000000,0.000000,-0.655010,-0.019674,0.469818,-0.224485,0.031171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,-0.149876,0.001009,-0.002439,0.000443,0.000829,0.000047,-0.000275,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999158,-0.021945,-0.019817,0.456669,-0.880902,0.642251,-0.198200,0.021957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,-0.149520,-0.001522,-0.001523,0.004487,-0.001294,-0.001419,0.000870,-0.000132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.258604,0.273271,-0.330586,-0.280301,0.762423,-0.529349,0.155494,-0.016796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,-0.150211,0.000622,0.001655,-0.003203,0.000352,0.001426,-0.000727,0.000103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.292739,0.013802,0.122782,0.011588,-0.586172,0.571667,-0.200847,0.024463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
