# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.216667,-0.362519,-0.000000,0.000000,2.773565,-3.589698,1.718571,-0.364186,0.028995,-0.516862,-0.000000,-0.000000,0.701526,-0.284796,-0.063146,0.041406,-0.004715,0.401413,0.000000,-0.000000,-0.069904,0.127247,-0.071597,0.016951,-0.001466,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,-0.638466,0.470424,0.738765,0.628779,-1.263972,0.572489,-0.107951,0.007734,-0.339118,-0.949723,0.465205,0.396841,0.043193,-0.175792,0.051173,-0.004305,0.594195,0.100231,0.013458,-0.051352,0.049890,-0.021709,0.004453,-0.000351,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,-0.747862,-0.166128,1.448144,0.721475,-1.166070,0.377556,-0.042799,0.001135,0.061035,-1.632220,-0.484462,0.697204,0.758195,-0.660978,0.165832,-0.013910,0.893539,0.092407,0.001798,-0.007030,0.010401,-0.006431,0.001739,-0.000171,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,-0.468989,-1.220584,1.158757,0.547998,-0.376407,-0.032327,0.037102,-0.004371,0.685732,-1.196006,-0.962848,0.327532,0.786643,-0.487212,0.102388,-0.007537,1.192218,0.097096,-0.003057,-0.020965,0.031476,-0.017074,0.004057,-0.000356,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,-0.072111,-1.401626,0.292270,0.679347,-0.160667,-0.076283,0.027264,-0.002152,0.773888,-0.185348,-1.206649,-0.049600,0.752247,-0.359951,0.068059,-0.004912,1.489042,0.096065,0.003128,-0.017828,0.017317,-0.006834,0.001156,-0.000065,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,0.114503,-1.014338,-0.298928,0.802147,-0.367833,0.110458,-0.026735,0.002982,0.509663,0.520910,-1.009935,-0.714693,1.520810,-0.805226,0.180409,-0.014965,1.785640,0.092732,0.016234,0.022899,-0.069699,0.040833,-0.009583,0.000814,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
2.420000,0.150089,-0.000000,-0.000000,-0.000165,0.000120,-0.000004,-0.000015,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.902785,-0.000000,0.000000,-3.114992,4.799468,-2.916511,0.809373,-0.085512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,0.150003,-0.000021,-0.000084,0.000035,0.000504,-0.000672,0.000293,-0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.299693,0.044724,0.032371,-0.691790,1.276813,-0.913095,0.281619,-0.031538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,0.149925,0.000456,0.000284,-0.001715,0.001252,-0.000128,-0.000117,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.033913,-0.250777,0.379170,0.160131,-0.739409,0.594485,-0.195463,0.023369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,0.150071,-0.000375,-0.000503,0.001382,-0.000295,-0.000562,0.000317,-0.000047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.997968,-0.055855,-0.012687,0.466532,-0.488596,0.183330,-0.023843,0.000056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
