# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.665789,-0.370822,-0.000000,-0.000000,-1.322333,2.243639,-1.351861,0.356964,-0.035297,0.276875,0.000000,0.000000,-1.654142,2.072218,-1.050150,0.253160,-0.024033,0.401235,0.000000,-0.000000,-0.041078,0.083235,-0.061270,0.019305,-0.002191,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.229169,0.136640,-0.393028,-0.608824,0.952007,-0.534473,0.140431,-0.014148,0.075709,0.708230,0.014870,-0.746205,0.830892,-0.465207,0.124562,-0.012611,0.410363,0.050673,0.043833,-0.065454,0.047918,-0.018478,0.003610,-0.000282,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.746432,0.135623,0.459755,-0.239160,0.263689,-0.177310,0.048835,-0.004837,-0.096976,-0.693511,0.048866,-0.042701,0.276158,-0.167909,0.041622,-0.003962,0.574838,0.061170,-0.000294,0.001243,0.000493,-0.001498,0.000700,-0.000099,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.696536,-0.006404,-0.480429,-0.074304,0.138639,-0.041554,0.007466,-0.000724,0.081184,0.852427,0.002094,-0.263090,0.086132,-0.036067,0.012468,-0.001479,0.739508,0.063000,-0.001543,-0.008978,0.017889,-0.012343,0.003684,-0.000404,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.748243,0.073032,0.573502,0.000101,-0.061415,0.001177,0.001506,0.000019,-0.062001,-0.970723,0.000649,0.201513,0.020181,-0.018634,-0.000219,0.000446,0.903883,0.063412,-0.000005,-0.013461,0.022306,-0.014457,0.004185,-0.000451,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,1.139392,0.040270,-0.626913,0.033043,-0.050166,0.086565,-0.027317,0.002629,0.030685,1.095520,0.036584,-0.202851,-0.087990,0.053901,-0.005314,-0.000281,1.068479,0.063588,-0.000153,-0.014473,0.023753,-0.015150,0.004314,-0.000458,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.750211,-0.001339,0.637289,-0.053034,-0.027559,-0.025515,0.011753,-0.001299,0.004733,-1.090714,0.052608,0.178520,0.084220,-0.072693,0.016609,-0.001379,1.232950,0.063249,0.000505,-0.012506,0.019464,-0.012194,0.003445,-0.000364,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.918866,-0.035059,-0.564949,-0.003213,0.093445,-0.019077,0.001069,-0.000033,-0.038842,0.973874,-0.016732,-0.233790,0.016446,0.015030,-0.002359,0.000047,1.397532,0.062997,0.000316,-0.010073,0.015646,-0.009737,0.002733,-0.000287,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.747569,-0.071752,0.495553,-0.016188,-0.054928,0.003471,0.001949,-0.000202,0.061876,-0.845276,0.008358,0.199190,-0.024363,0.000289,-0.003160,0.000634,1.562089,0.062565,0.000166,-0.007623,0.012970,-0.008753,0.002644,-0.000297,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.475802,0.006696,-0.412482,0.026596,-0.022534,0.067313,-0.029690,0.004101,-0.077804,0.712256,0.015273,-0.117085,-0.131415,0.134378,-0.047100,0.006085,1.726900,0.062911,-0.002963,-0.014640,0.038565,-0.032500,0.011526,-0.001477,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.741870,-0.016713,0.693733,0.568932,-1.493137,0.817207,-0.175781,0.013205,0.083367,-0.488649,0.455670,0.940685,-1.680035,0.969606,-0.243096,0.022665,1.892234,0.051423,-0.076148,-0.156092,0.495166,-0.397339,0.121144,-0.012790,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2.665789,-0.918843,0.200192,0.565493,-0.539530,0.080893,0.071150,-0.030335,0.003461,-0.030086,0.095929,-0.044385,-0.113553,0.157139,-0.080868,0.018995,-0.001699,1.286361,-0.765999,0.126864,0.180710,-0.044543,-0.032442,0.015154,-0.001769,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.499366,-0.000475,-0.016435,0.002940,0.032832,-0.030550,0.010060,-0.001143,-0.000646,0.001066,0.013210,0.008747,-0.045774,0.036606,-0.011307,0.001234,0.698788,-0.006581,0.006177,0.015716,0.718523,-0.680561,0.221115,-0.024505,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.500336,0.001255,0.006900,-0.027796,0.035057,-0.019872,0.005161,-0.000499,0.000470,-0.001791,-0.011728,0.018325,0.033718,-0.069772,0.037817,-0.006198,1.598302,0.007536,0.060623,-0.223270,0.233548,-0.080743,-0.000403,0.002632,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2.665789,-0.504773,-0.001072,0.013098,0.006946,-0.034844,0.029206,-0.009891,0.001212,0.211669,0.240491,-0.520002,-1.206901,2.545489,-1.703963,0.494731,-0.053285,1.117733,-0.832232,0.073933,1.029319,-1.073577,0.481990,-0.104103,0.008849,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.500769,0.006990,0.050377,0.106119,0.564612,-0.569490,0.179619,-0.018884,0.019641,0.125009,-0.314309,-1.892476,2.781426,-1.412656,0.316840,-0.027002,0.700054,-0.000956,-0.004678,0.031081,-0.050411,0.034542,-0.010669,0.001223,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.127609,-0.829693,-0.235299,0.332634,0.470248,-0.414822,0.110252,-0.010007,0.429070,0.260553,-0.796450,-0.304935,0.443425,-0.060056,-0.023284,0.004665,0.698740,-0.006379,0.014150,0.067877,-0.165233,0.129563,-0.042791,0.005106,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.440857,-0.188390,-0.883992,-0.048057,0.725477,-0.363582,0.056523,-0.001213,0.101905,0.860765,-0.155808,-0.421508,-0.561741,0.782485,-0.283564,0.032954,0.693994,-0.027016,0.076318,0.325238,-0.853554,0.675898,-0.215306,0.024188,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2.665789,-0.439057,-0.149029,0.175032,1.121712,-0.950657,0.244773,-0.015613,-0.001088,0.038690,-0.204932,-0.883360,0.004417,1.253278,-0.859127,0.219586,-0.020164,1.084048,0.152073,-0.389892,0.432546,-0.240226,0.067990,-0.008826,0.000348,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.043566,-0.878164,0.077715,0.540280,0.072397,-0.230091,0.071253,-0.006573,0.444957,-0.069849,-0.830349,-0.127593,0.529649,-0.167581,0.005522,0.002247,1.099556,0.003373,0.003572,-0.026970,0.035265,-0.019615,0.005012,-0.000483,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.366375,-0.515477,-0.709568,0.340368,0.246781,-0.111551,-0.000945,0.003034,0.259147,0.707096,-0.479703,-0.325690,-0.178131,0.383385,-0.142218,0.016369,1.099512,0.000868,0.005639,-0.000356,-0.020574,0.022289,-0.008537,0.001113,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.405903,0.348159,-0.737334,0.048344,-0.573286,0.815403,-0.337711,0.044567,-0.196983,0.758631,0.493036,0.067831,-1.711688,1.432147,-0.444512,0.048647,1.097939,-0.007145,0.027776,0.096947,-0.303169,0.276513,-0.102600,0.013261,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2.665789,-0.729139,-0.927595,-0.149564,2.701343,-3.279427,1.719270,-0.419323,0.039060,-0.011342,-0.092122,0.167042,1.157858,-1.922633,1.054307,-0.250032,0.022148,0.893853,-0.505118,0.029374,1.080539,-1.262674,0.620136,-0.143527,0.012872,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.366795,0.902644,0.108254,0.075732,-0.257348,0.132333,-0.030554,0.002811,-0.836653,-0.312401,0.391278,-0.004938,0.071174,-0.069691,0.020429,-0.002096,0.751189,-0.002329,-0.020525,0.058105,-0.058116,0.027477,-0.006240,0.000549,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.786693,-0.609438,-0.386947,0.128376,-0.004960,0.014050,-0.005755,0.000617,0.556245,0.700756,-0.265776,-0.162764,0.099586,-0.042605,0.012503,-0.001422,0.750196,0.000996,-0.002254,-0.002112,0.006097,-0.004188,0.001189,-0.000123,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.989777,0.137849,0.474926,-0.015842,-0.040408,-0.001435,0.002989,-0.000380,-0.127294,-0.869998,0.059670,0.095817,0.078436,-0.065252,0.018272,-0.001946,0.749923,-0.000197,0.000280,-0.001717,0.004869,-0.004511,0.001667,-0.000215,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.928502,0.369069,-0.455079,-0.086934,0.110039,-0.056672,0.018645,-0.002366,-0.334738,0.829255,0.149407,-0.221105,0.182081,-0.140911,0.048184,-0.005803,0.750439,0.002052,-0.004329,-0.018106,0.042706,-0.032416,0.010423,-0.001217,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.613226,-0.765747,0.240178,-0.058777,0.680053,-0.681617,0.240426,-0.028742,0.714587,-0.529073,-0.455605,-0.294379,1.243843,-0.862059,0.238550,-0.023898,0.750939,0.005222,-0.014698,-0.068626,0.180231,-0.140708,0.048746,-0.006300,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.694095,0.679946,0.507799,-0.955830,0.225220,0.051738,-0.019967,0.001277,-0.001704,-0.001507,0.058517,-0.150659,0.157170,-0.080121,0.019852,-0.001914,0.986332,0.139722,-0.419562,-0.812481,0.915672,-0.308500,0.040712,-0.001671,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.985359,0.219761,0.752704,-0.185749,-0.202270,0.028642,0.024676,-0.005031,-0.000166,0.003202,0.002522,-0.030803,0.046588,-0.029127,0.008279,-0.000883,0.708577,0.758332,-0.200069,-0.499491,0.030981,0.168794,-0.060001,0.005978,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.885323,-0.527997,0.538938,0.150291,0.237360,-0.392932,0.146030,-0.017113,0.000198,0.003372,-0.001501,-0.028717,0.052200,-0.035716,0.010809,-0.001214,0.320050,0.563180,0.550967,-0.341482,-0.282900,0.194823,-0.034970,0.001623,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.491458,-0.715479,-0.335425,-0.160876,1.959870,-1.763776,0.586939,-0.067952,0.000643,0.002780,-0.014161,-0.059750,0.199352,-0.183545,0.064830,-0.007884,0.211033,-0.194019,0.761690,0.105044,-0.205381,-0.085469,0.076556,-0.012236,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.671566,0.607963,0.316916,-2.330838,3.119801,-1.740415,0.442439,-0.042406,-0.142627,-0.024707,0.059036,-0.348947,0.460315,-0.257162,0.066646,-0.006587,0.986233,0.059785,0.051395,-0.781502,0.796985,-0.378239,0.090023,-0.008503,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.508262,0.398006,0.259371,-0.067081,-0.456960,0.414433,-0.139754,0.016702,-0.156810,0.083993,0.042834,-0.106390,0.132422,-0.075452,0.019919,-0.001998,0.206967,-0.086227,0.284833,-0.083107,0.102649,-0.075939,0.021176,-0.002090,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.681339,-0.557948,0.102093,1.082342,-1.898724,1.186261,-0.321878,0.032197,0.122459,0.095998,-0.016148,-0.041479,0.048835,-0.027151,0.007074,-0.000698,0.987322,0.117639,-0.257550,-0.056665,0.068573,-0.019065,0.003508,-0.000352,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.476770,-0.393290,-0.276330,0.091735,0.396820,-0.363357,0.121880,-0.014455,0.159902,-0.068911,-0.023715,-0.003716,0.005104,-0.000053,-0.000600,0.000115,0.216023,-0.131395,0.264345,0.027074,-0.040025,0.010587,-0.003299,0.000523,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,-0.717023,0.543945,0.001628,-0.870304,1.203215,-0.638361,0.151031,-0.013386,-0.117039,-0.095921,0.025941,0.023629,-0.053515,0.043559,-0.014753,0.001784,0.977352,0.144006,-0.241239,0.026713,-0.124542,0.123933,-0.041877,0.004915,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
2.665789,0.477868,0.352799,-0.021799,0.158768,0.062519,-0.241697,0.114853,-0.015963,-0.167091,0.054589,0.052667,0.111877,-0.281474,0.218744,-0.071498,0.008410,0.221450,-0.194577,0.313639,0.327238,-0.740607,0.559444,-0.184788,0.022159,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
